This Is What Democracy Looks Like 	2000	255	7.7	0000001113	This Is What Democracy Looks Like (2000)
Tee for Two 	1945	255	7.6	0..0012211	Tee for Two (1945)
Biohazard Outbreak: File 2 	2004	255	7.5	0000001102	Biohazard Outbreak: File 2 (2004) (VG)
Novyy Vavilon 	1929	255	7.4	0000002211	Novyy Vavilon (1929)
The Secret Journal of Benny Travis 	2003	255	7.4	..0..12112	The Secret Journal of Benny Travis (2003)
Visual Acoustics 	2008	255	7.4	0.0.012211	Visual Acoustics (2008)
Dog Trouble 	1942	255	7.3	..00013111	Dog Trouble (1942)
Heroes of Might and Magic IV 	2002	255	7.3	0000012102	Heroes of Might and Magic IV (2002) (VG)
Magician Mickey 	1937	255	7.3	0000012201	Magician Mickey (1937)
Sightseers 	2012	255	7.3	00.0012310	Sightseers (2012)
Vasaku jala reede 	2012	255	7.3	0000001212	Vasaku jala reede (2012)
The Order of Myths 	2008	255	7.2	0000012102	The Order of Myths (2008)
Motion Painting No. 1 	1947	255	7.1	0000012111	Motion Painting No. 1 (1947)
Soranin 	2010	255	7.1	0000012201	Soranin (2010)
Voyages 	1999	255	7.1	0000012111	Voyages (1999)
Dekapentavgoustos 	2001	255	7.0	0000012111	Dekapentavgoustos (2001)
Giorgobistve 	1966	255	7.0	0000001212	Giorgobistve (1966)
Konec srpna v Hotelu Ozon 	1967	255	7.0	0000012210	Konec srpna v Hotelu Ozon (1967)
The Man with the Beautiful Eyes 	2000	255	7.0	0000012211	The Man with the Beautiful Eyes (2000)
10 1/2 	2010	255	6.9	0000012300	10 1/2 (2010)
Ankur 	1974	255	6.9	0000001222	Ankur (The Seedling) (1974)
Le pont des Arts 	2004	255	6.8	0000011211	Le pont des Arts (2004)
The Strange Case of Dr. Jekyll and Mr. Hyde 	1968	255	6.8	0000012101	The Strange Case of Dr. Jekyll and Mr. Hyde (1968) (TV)
Zoeken naar Eileen 	1987	255	6.8	0000013210	Zoeken naar Eileen (1987)
Celia 	1989	255	6.7	0000112211	Celia (1989)
Lie huo zhan che 	1995	255	6.7	0000012101	Lie huo zhan che (1995)
Listen, Darling 	1938	255	6.7	0000022101	Listen, Darling (1938)
Murder on a Honeymoon 	1935	255	6.7	0.00023101	Murder on a Honeymoon (1935)
The Rage of Paris 	1938	255	6.7	0000003211	The Rage of Paris (1938)
Lincz 	2010	255	6.6	0000022200	Lincz (2010)
Murder on the Blackboard 	1934	255	6.6	.0.0023100	Murder on the Blackboard (1934)
Skippy 	1931	255	6.4	0000112100	Skippy (1931)
Traci, I Love You 	1987	255	6.2	0000001102	Traci, I Love You (1987) (V)
Where the River Runs Black 	1986	255	6.2	0000111102	Where the River Runs Black (1986)
LiebesLuder 	2000	255	6.1	0000112200	LiebesLuder (2000)
Once More, with Feeling! 	1960	255	6.0	0000112012	Once More, with Feeling! (1960)
Que pena tu boda 	2011	255	6.0	0000022101	Que pena tu boda (2011)
Married... with Children Reunion 	2003	254	8.1	0000001114	Married... with Children Reunion (2003) (TV)
Ramones Raw 	2004	254	7.6	0.00001212	Ramones Raw (2004)
Khatta Meetha 	1981	254	7.1	0000001221	Khatta Meetha (1981)
Masters of Horror 	2002	254	7.1	0000011112	Masters of Horror (2002) (TV)
Sad Vacation 	2007	254	7.0	0000012101	Sad Vacation (2007)
Los jueves, milagro 	1957	254	6.9	.000012211	Los jueves, milagro (1957)
Invitation 	1952	254	6.8	0000013201	Invitation (1952)
The Second 100 Years 	1927	254	6.8	.000022100	The Second 100 Years (1927)
A Morning Stroll 	2011	254	6.7	0.00012210	A Morning Stroll (2011)
Piao liang ma ma 	2000	254	6.7	0000012111	Piao liang ma ma (2000)
CHO Revolution 	2004	254	6.6	0000011101	CHO Revolution (2004) (V)
Gunsmoke 	1953	254	6.6	0000123101	Gunsmoke (1953)
Love, Lies and Murder 	1991	254	6.6	0000111112	Love, Lies and Murder (1991) (TV)
Winnie the Pooh: Seasons of Giving 	1999	254	6.4	0000011111	Winnie the Pooh: Seasons of Giving (1999) (V)
Gente di Roma 	2003	254	6.3	0000111200	Gente di Roma (2003)
Pinocchio and the Emperor of the Night 	1987	254	6.3	0000111002	Pinocchio and the Emperor of the Night (1987)
11:59 	2005	254	6.2	0000111001	11:59 (2005)
Appointment in London 	1953	254	6.2	0000112100	Appointment in London (1953)
Severe Clear 	2009	254	6.1	0000011012	Severe Clear (2009)
Yuryeong 	1999	254	6.1	0000121100	Yuryeong (1999)
Les amants du Flore 	2006	254	6.0	0000022101	Les amants du Flore (2006) (TV)
When Love Comes 	1998	254	6.0	0000111200	When Love Comes (1998)
Claws for Alarm 	1954	253	7.9	0000001212	Claws for Alarm (1954)
Ala Modalaindi 	2011	253	7.5	000.001212	Ala Modalaindi (2011)
Chef Donald 	1941	253	7.5	00.0013201	Chef Donald (1941)
Dabbe: Bir cin vakasi 	2012	253	7.5	0000000024	Dabbe: Bir cin vakasi (2012)
Garfield on the Town 	1983	253	7.5	0000011202	Garfield on the Town (1983) (TV)
Sound Test for Blackmail 	1929	253	7.4	0000012202	Sound Test for Blackmail (1929)
The Mouse Comes to Dinner 	1945	253	7.4	0.00012311	The Mouse Comes to Dinner (1945)
Hatch Up Your Troubles 	1949	253	7.3	0.00013211	Hatch Up Your Troubles (1949)
Nadar solo 	2003	253	7.2	0000001112	Nadar solo (2003)
Kshana Kshanam 	1991	253	7.1	0..0000214	Kshana Kshanam (1991)
Red Sky at Morning 	1971	253	6.9	0000000113	Red Sky at Morning (1971)
Yaaba 	1989	253	6.9	0000012211	Yaaba (1989)
Castle on the Hudson 	1940	253	6.8	0.00113200	Castle on the Hudson (1940)
Die Stille vor Bach 	2007	253	6.8	0000001211	Die Stille vor Bach (2007)
Little Birds 	2011	253	6.8	10.0001104	Little Birds (2011)
Santa vs. the Snowman 3D 	2002	253	6.7	0000112101	Santa vs. the Snowman 3D (2002)
The Adventures of Young Indiana Jones: The Phantom Train of Doom 	1999	253	6.6	0000011112	The Adventures of Young Indiana Jones: The Phantom Train of Doom (1999) (V)
The Menace 	1932	253	6.6	1000013101	The Menace (1932)
World War II: When Lions Roared 	1994	253	6.6	0000021101	World War II: When Lions Roared (1994) (TV)
Taghato 	2006	253	6.5	0000022101	Taghato (2006)
All in the Game 	2006	253	6.4	0000012102	All in the Game (2006) (TV)
In the Border States 	1910	253	6.4	0000013100	In the Border States (1910)
Monpti 	1957	253	6.4	0000112101	Monpti (1957)
They All Kissed the Bride 	1942	253	6.4	0000012101	They All Kissed the Bride (1942)
The Doughgirls 	1944	253	6.3	0000122100	The Doughgirls (1944)
Tokyo Tower 	2005	253	6.3	0000122101	Tokyo Tower (2005)
The Ballad of Lucy Whipple 	2001	253	6.2	0000122100	The Ballad of Lucy Whipple (2001) (TV)
Cattle Annie and Little Britches 	1981	253	6.1	0000112101	Cattle Annie and Little Britches (1981)
Last Summer in the Hamptons 	1995	253	6.1	0000111110	Last Summer in the Hamptons (1995)
Intervals 	1969	253	6.0	0000121100	Intervals (1969)
Silent Hill: Shattered Memories 	2009	252	8.3	0000001223	Silent Hill: Shattered Memories (2009) (VG)
Baiohazado: Anburera keronikeruzu 	2007	252	8.1	0.00000213	Baiohazado: Anburera keronikeruzu (2007) (VG)
Steambath 	1973	252	8.1	0.00000114	Steambath (1973) (TV)
Regi Andrej Tarkovskij 	1988	252	7.8	0..0002212	Regi Andrej Tarkovskij (1988)
A Ducking They Did Go 	1939	252	7.5	0000002202	A Ducking They Did Go (1939)
A Great Day in Harlem 	1994	252	7.5	0.00011311	A Great Day in Harlem (1994)
Era notte a Roma 	1960	252	7.4	.000012211	Era notte a Roma (1960)
Hotarubi no mori e 	2011	252	7.4	0.00001322	Hotarubi no mori e (2011)
Daffy Duck in Hollywood 	1938	252	7.1	0000012211	Daffy Duck in Hollywood (1938)
Piled Higher and Deeper 	2011	252	7.1	0000011211	Piled Higher and Deeper (2011)
Tzeni Tzeni 	1966	252	7.1	00.0001212	Tzeni Tzeni (1966)
Wanee wa Junah 	2001	252	7.1	0000012211	Wanee wa Junah (2001)
Why Man Creates 	1968	252	7.1	0000001014	Why Man Creates (1968)
Yaavarum Nalam 	2009	252	7.1	00..001223	Yaavarum Nalam (2009)
Szpital 	1977	252	7.0	0000012200	Szpital (1977)
Antarctica 	1991	252	6.9	0000012201	Antarctica (1991)
Dyskoloi apohairetismoi: O babas mou 	2002	252	6.9	0.00012101	Dyskoloi apohairetismoi: O babas mou (2002)
Gie 	2005	252	6.9	0000001212	Gie (2005)
Iluminacja 	1973	252	6.9	.000001212	Iluminacja (1973)
Les palmes de M. Schutz 	1997	252	6.9	0000013200	Les palmes de M. Schutz (1997)
Scaramouche 	1923	252	6.9	0000011211	Scaramouche (1923)
Dyadya Vanya 	1971	252	6.8	0000001211	Dyadya Vanya (1971)
Ellen Foster 	1997	252	6.8	0000001202	Ellen Foster (1997) (TV)
I tartassati 	1959	252	6.8	0.00012211	I tartassati (1959)
Mr. Moto Takes a Vacation 	1939	252	6.8	0000012101	Mr. Moto Takes a Vacation (1939)
Outside the Law 	1920	252	6.8	0000013101	Outside the Law (1920)
Knyaz Vladimir. Film pervyy 	2006	252	6.7	0000111102	Knyaz Vladimir. Film pervyy (2006)
Pitaah 	2002	252	6.7	0000012201	Pitaah (2002)
Beli, beli svet 	2010	252	6.6	0000012111	Beli, beli svet (2010)
Feliz Natal 	2008	252	6.6	0000112101	Feliz Natal (2008)
Queenie in Love 	2001	252	6.6	0000012101	Queenie in Love (2001)
The Runway 	2010	252	6.5	0000012102	The Runway (2010)
Tin Pan Alley 	1940	252	6.5	0000013110	Tin Pan Alley (1940)
Angels One Five 	1952	252	6.4	0000111101	Angels One Five (1952)
Man of the World 	1931	252	6.3	0.00122000	Man of the World (1931)
Os Desafinados 	2008	252	6.3	0000111002	Os Desafinados (2008)
Too Rich: The Secret Life of Doris Duke 	1999	252	6.3	2000011001	Too Rich: The Secret Life of Doris Duke (1999) (TV)
Bollywood Calling 	2003	252	6.2	0000112101	Bollywood Calling (2003)
The Lion 	1962	252	6.2	0000111002	The Lion (1962)
Kingfish: A Story of Huey P. Long 	1995	252	6.1	1000112001	Kingfish: A Story of Huey P. Long (1995) (TV)
The Happiness Cage 	1972	252	6.1	0000211100	The Happiness Cage (1972)
Forgiving the Franklins 	2006	252	6.0	0000010112	Forgiving the Franklins (2006)
The 65th Annual Academy Awards 	1993	252	6.0	1000001102	The 65th Annual Academy Awards (1993) (TV)
Pong 	1972	251	8.6	0.00000115	Pong (1972) (VG)
Condemned 2: Bloodshot 	2008	251	8.5	0000001123	Condemned 2: Bloodshot (2008) (VG)
Marvel: Ultimate Alliance 2 	2009	251	8.1	0.00001212	Marvel: Ultimate Alliance 2 (2009) (VG)
Pro Skater 3 	2001	251	8.0	0.00001222	Pro Skater 3 (2001) (VG)
A Short Stay in Switzerland 	2009	251	7.7	0000001312	A Short Stay in Switzerland (2009) (TV)
Summer of My German Soldier 	1978	251	7.7	0000001113	Summer of My German Soldier (1978) (TV)
Pippin: His Life and Times 	1981	251	7.6	0000001213	Pippin: His Life and Times (1981) (TV)
Ring of Fire: The Emile Griffith Story 	2005	251	7.6	0000001321	Ring of Fire: The Emile Griffith Story (2005)
Cock Sucker 	1998	251	7.4	1000000006	Cock Sucker (1998)
La torre de los siete jorobados 	1944	251	7.4	0000011212	La torre de los siete jorobados (1944)
Zahrada 	1968	251	7.4	0000012211	Zahrada (1968)
Beaconsfield 	2012	251	7.2	00.0001312	Beaconsfield (2012) (TV)
Adelheid 	1970	251	7.1	0000002211	Adelheid (1970)
Naresuan 	2007	251	7.1	0000001112	Naresuan (2007)
Niciji sin 	2008	251	7.1	1000001212	Niciji sin (2008)
Polleke 	2003	251	7.1	0000012201	Polleke (2003)
Vaikai is Amerikos viesbucio 	1990	251	7.1	0.00.00124	Vaikai is Amerikos viesbucio (1990)
Gamyam 	2008	251	7.0	0..0001223	Gamyam (2008)
Heat Lightning 	1934	251	7.0	0000012211	Heat Lightning (1934)
La gueule ouverte 	1974	251	7.0	0000012211	La gueule ouverte (1974)
Sto dney posle detstva 	1975	251	7.0	0000001212	Sto dney posle detstva (1975)
The Sea Hawk 	1924	251	7.0	0000012211	The Sea Hawk (1924)
Dreiviertelmond 	2011	251	6.9	0000003210	Dreiviertelmond (2011)
Paradies: Liebe 	2012	251	6.9	0000012210	Paradies: Liebe (2012)
Sauvage innocence 	2001	251	6.9	0000001211	Sauvage innocence (2001)
Toutes nos envies 	2011	251	6.9	.000013200	Toutes nos envies (2011)
Zvezda plenitelnogo schastya 	1975	251	6.9	0000001113	Zvezda plenitelnogo schastya (1975)
Texas Chain Saw Massacre: The Shocking Truth 	2000	251	6.8	0000012112	Texas Chain Saw Massacre: The Shocking Truth (2000) (V)
Annie Laurie 	1927	251	6.7	0000000502	Annie Laurie (1927)
Kenka karate kyokushinken 	1977	251	6.7	0000113101	Kenka karate kyokushinken (1977)
The Lindbergh Kidnapping Case 	1976	251	6.7	0000022200	The Lindbergh Kidnapping Case (1976) (TV)
The Sea Gull 	1968	251	6.7	0000112102	The Sea Gull (1968)
Callan 	1974	251	6.6	..00012201	Callan (1974)
Silvia Prieto 	1999	251	6.6	1000011101	Silvia Prieto (1999)
Touching Wild Horses 	2002	251	6.6	0000011111	Touching Wild Horses (2002)
Goo waak chai ching yee pin ji hung hing sap saam mooi 	1998	251	6.5	0000112110	Goo waak chai ching yee pin ji hung hing sap saam mooi (1998)
The Angelic Conversation 	1987	251	6.5	0000012111	The Angelic Conversation (1987)
Prisoner of Honor 	1991	251	6.4	1000011100	Prisoner of Honor (1991) (TV)
Jamie Foxx: I Might Need Security 	2002	251	6.3	0000001112	Jamie Foxx: I Might Need Security (2002) (TV)
Amorosa Soledad 	2008	251	6.1	0000021100	Amorosa Soledad (2008)
Puratonikku sekusu 	2001	251	6.1	0000121100	Puratonikku sekusu (2001)
Santa Fe 	1951	251	6.1	0000132000	Santa Fe (1951)
Gran Turismo 	1998	250	8.8	0..0000124	Gran Turismo (1998) (VG)
Transformers: War for Cybertron 	2010	250	8.5	000.000124	Transformers: War for Cybertron (2010) (VG)
Kanikuly v Prostokvashino 	1980	250	8.0	0000001213	Kanikuly v Prostokvashino (1980)
The U 	2009	250	8.0	0000001123	The U (2009)
All Summer in a Day 	1982	250	7.9	0000001114	All Summer in a Day (1982) (TV)
Hindenburg Disaster Newsreel Footage 	1937	250	7.9	0000002212	Hindenburg Disaster Newsreel Footage (1937)
The Broken Circle Breakdown 	2012	250	7.9	0..0001231	The Broken Circle Breakdown (2012)
Van Gogh: Painted with Words 	2010	250	7.9	00..001223	Van Gogh: Painted with Words (2010) (TV)
Manhunt 2 	2007	250	7.6	0000002113	Manhunt 2 (2007) (VG)
Padre Pio 	2000	250	7.5	00.0000114	Padre Pio (2000) (TV)
The Six Dollar Fifty Man 	2009	250	7.5	0000000133	The Six Dollar Fifty Man (2009)
Raakh 	1989	250	7.2	0000001213	Raakh (1989)
Sho o suteyo machi e deyou 	1971	250	7.2	0000001113	Sho o suteyo machi e deyou (1971)
The River 	1929	250	7.2	0000012211	The River (1929)
Bab el shams 	2004	250	7.1	0000000114	Bab el shams (2004)
Lbs. 	2004	250	7.0	0000012112	Lbs. (2004)
Priyatel pokoynika 	1997	250	7.0	0000012210	Priyatel pokoynika (1997)
Sing kung chok tse sup yut tam 	2007	250	7.0	0000012211	Sing kung chok tse sup yut tam (2007)
Notes from Underground 	1995	250	6.9	0000011202	Notes from Underground (1995)
Bold Native 	2010	250	6.7	00.0000015	Bold Native (2010)
Ana y los otros 	2003	250	6.6	1000111100	Ana y los otros (2003)
Klaani: Tarina Sammakoitten suvusta 	1984	250	6.6	0000012110	Klaani: Tarina Sammakoitten suvusta (1984)
Luna Park 	1992	250	6.6	0000112101	Luna Park (1992)
Os Matadores 	1997	250	6.6	0000001212	Os Matadores (1997)
Joanne Lees: Murder in the Outback 	2007	250	6.5	0.00012201	Joanne Lees: Murder in the Outback (2007) (TV)
Lady Oscar 	1979	250	6.5	0000111002	Lady Oscar (1979)
Upperworld 	1934	250	6.5	0000133100	Upperworld (1934)
Shitsurakuen 	1997	250	6.4	0000012110	Shitsurakuen (1997)
Blowing Wild 	1953	250	6.3	0000122101	Blowing Wild (1953)
The Singer Not the Song 	1961	250	6.3	0000112101	The Singer Not the Song (1961)
Unveiled 	1994	250	6.3	0000000105	Unveiled (1994)
Tenth Avenue Angel 	1948	250	6.2	0000112101	Tenth Avenue Angel (1948)
Red vs. Blue: Recreation 	2009	249	9.2	0...000116	Red vs. Blue: Recreation (2009) (V)
Dave Matthews Band: The Central Park Concert 	2003	249	9.0	000.000016	Dave Matthews Band: The Central Park Concert (2003) (TV)
Legacy of Kain: Soul Reaver II 	2001	249	8.4	0.0.000214	Legacy of Kain: Soul Reaver II (2001) (VG)
Pour la suite du monde 	1963	249	8.4	0000000124	Pour la suite du monde (1963)
Scorsese on Scorsese 	2004	249	8.1	0000001312	Scorsese on Scorsese (2004) (TV)
The Shooting of Dan McGoo 	1945	249	7.8	0000001212	The Shooting of Dan McGoo (1945)
Fallout Tactics: Brotherhood of Steel 	2001	249	7.7	0.00001212	Fallout Tactics: Brotherhood of Steel (2001) (VG)
La sierra 	2005	249	7.7	0000001222	La sierra (2005)
De Artificiali Perspectiva 	1993	249	7.5	.000012211	De Artificiali Perspectiva (1993)
Kevin Smith: Burn in Hell 	2012	249	7.4	0.00012211	Kevin Smith: Burn in Hell (2012) (TV)
Maya Lin: A Strong Clear Vision 	1994	249	7.3	0.00011112	Maya Lin: A Strong Clear Vision (1994)
Closed Mondays 	1974	249	7.2	0000012211	Closed Mondays (1974)
Gembaku no ko 	1952	249	7.2	0000002211	Gembaku no ko (1952)
The Adventures of Young Indiana Jones: Travels with Father 	1996	249	7.2	0000012102	The Adventures of Young Indiana Jones: Travels with Father (1996) (TV)
The Last Brickmaker in America 	2001	249	7.2	0000012202	The Last Brickmaker in America (2001) (TV)
20h17 rue Darling 	2003	249	7.1	0000013200	20h17 rue Darling (2003)
Au nom de tous les miens 	1983	249	6.9	0000012112	Au nom de tous les miens (1983)
Tango argentino 	1992	249	6.9	0000011212	Tango argentino (1992)
Ich denke oft an Piroschka 	1955	249	6.7	00.0012212	Ich denke oft an Piroschka (1955)
La matassa 	2009	249	6.7	0.00033100	La matassa (2009)
My Pal Trigger 	1946	249	6.7	0000122101	My Pal Trigger (1946)
She Married Her Boss 	1935	249	6.7	0000023100	She Married Her Boss (1935)
The House I Live In 	1945	249	6.7	0000112101	The House I Live In (1945)
The Magic of Fellini 	2002	249	6.7	1210011000	The Magic of Fellini (2002) (TV)
Diep 	2005	249	6.5	0000122100	Diep (2005)
Sebastian 	1968	249	6.5	0000111111	Sebastian (1968)
After Office Hours 	1935	249	6.3	0000122100	After Office Hours (1935)
The Sky Is Falling 	2001	249	6.3	0000012102	The Sky Is Falling (2001)
The Substitute Wife 	1994	249	6.3	0000111111	The Substitute Wife (1994) (TV)
Amerikanskaya doch 	1995	249	6.2	0000122101	Amerikanskaya doch (1995)
Onassis: The Richest Man in the World 	1988	249	6.2	0000111101	Onassis: The Richest Man in the World (1988) (TV)
Sumurun 	1920	249	6.1	0000121100	Sumurun (1920)
Thief: The Dark Project 	1998	248	9.3	0.0..00017	Thief: The Dark Project (1998) (VG)
Worms Armageddon 	1999	248	8.5	..00000223	Worms Armageddon (1999) (VG)
Bana bir seyhler oluyor 	2003	248	8.0	00.0001222	Bana bir seyhler oluyor (2003) (V)
In the Sweet Pie and Pie 	1941	248	8.0	00.0001213	In the Sweet Pie and Pie (1941)
Midareru 	1964	248	8.0	0.00001222	Midareru (1964)
Wonangsori 	2008	248	8.0	0000001213	Wonangsori (2008)
Next Floor 	2008	248	7.9	0000001212	Next Floor (2008)
Prince of Persia: The Forgotten Sands 	2010	248	7.9	0000001212	Prince of Persia: The Forgotten Sands (2010) (VG)
Rebel Rabbit 	1949	248	7.9	0.00001212	Rebel Rabbit (1949)
Willie the Operatic Whale 	1946	248	7.9	0.00002113	Willie the Operatic Whale (1946)
Garfield in the Rough 	1984	248	7.8	0000011212	Garfield in the Rough (1984) (TV)
Pro Evolution Soccer 2011 	2010	248	7.8	0000001113	Pro Evolution Soccer 2011 (2010) (VG)
Cue Ball Cat 	1950	248	7.7	0..0011212	Cue Ball Cat (1950)
Deputy Droopy 	1955	248	7.5	..00011212	Deputy Droopy (1955)
The Love Goddesses 	1965	248	7.4	0000012211	The Love Goddesses (1965)
At the Death House Door 	2008	248	7.1	0000011211	At the Death House Door (2008)
Bandeiji 	2010	248	7.1	0000011103	Bandeiji (2010)
Hai shang chuan qi 	2010	248	7.1	0000012201	Hai shang chuan qi (2010)
Insutanto numa 	2009	248	7.1	0000013210	Insutanto numa (2009)
Natarang 	2010	248	7.1	0..0000133	Natarang (2010)
The Natural History of the Chicken 	2000	248	7.1	0.00002212	The Natural History of the Chicken (2000)
The Street 	1976	248	7.1	0.00022101	The Street (1976)
Tin aai hoi gok 	1996	248	7.1	00.0001212	Tin aai hoi gok (1996)
Cab to Canada 	1998	248	7.0	0.00012202	Cab to Canada (1998) (TV)
Kao 	2000	248	7.0	0000112201	Kao (2000)
The Boys of St. Vincent: 15 Years Later 	1993	248	7.0	0000001212	The Boys of St. Vincent: 15 Years Later (1993)
Sun gaing hup nui 	2005	248	6.9	0000012210	Sun gaing hup nui (2005)
Four Faces West 	1948	248	6.8	...0013201	Four Faces West (1948)
Stonewall Uprising 	2010	248	6.8	0000012200	Stonewall Uprising (2010)
Une nuit 	2012	248	6.8	0000013200	Une nuit (2012)
City That Never Sleeps 	1953	248	6.7	0000022200	City That Never Sleeps (1953)
Mass 	2004	248	6.7	0000021101	Mass (2004)
Streets of Laredo 	1949	248	6.7	0000122100	Streets of Laredo (1949)
The Threat 	1949	248	6.7	..00123100	The Threat (1949)
Rendezvous 	1935	248	6.6	0000023100	Rendezvous (1935)
Volevo solo dormirle addosso 	2004	248	6.6	0.00023101	Volevo solo dormirle addosso (2004)
Mei Li Ren Sheng 	2011	248	6.5	0000012201	Mei Li Ren Sheng (2011)
Perfect Friday 	1970	248	6.5	0000122101	Perfect Friday (1970)
The Hook 	1963	248	6.5	0000122100	The Hook (1963)
Anna to the Infinite Power 	1983	248	6.4	0000111101	Anna to the Infinite Power (1983)
December 7th 	1943	248	6.4	0000012111	December 7th (1943)
Dolryeochagi 	2004	248	6.4	0000112101	Dolryeochagi (2004)
Full of Life 	1956	248	6.4	00.0112101	Full of Life (1956)
The Star Witness 	1931	248	6.4	0000122100	The Star Witness (1931)
Barbara Broadcast 	1977	248	6.3	0000001111	Barbara Broadcast (1977)
Les astronautes 	1959	248	6.3	0000122100	Les astronautes (1959)
The Lady in Question 	1940	248	6.3	0000122000	The Lady in Question (1940)
El juego del ahorcado 	2008	248	6.2	0000121101	El juego del ahorcado (2008)
Joi sun ho 	2009	248	6.2	0000122100	Joi sun ho (2009)
Ready When You Are Mr. McGill 	2003	248	6.2	0000012211	Ready When You Are Mr. McGill (2003) (TV)
Ultimate Fights from the Movies 	2002	248	6.2	1000011102	Ultimate Fights from the Movies (2002) (V)
Gwan geun see dam 	1998	248	6.1	0000111001	Gwan geun see dam (1998)
1814 	2007	248	6.0	0000022100	1814 (2007)
El tigre de Santa Julia 	2002	248	6.0	0000112100	El tigre de Santa Julia (2002)
I Live My Life 	1935	248	6.0	0000121001	I Live My Life (1935)
The Silent War 	2012	248	6.0	0000122100	The Silent War (2012)
The Ultimate Ric Flair Collection 	2003	247	8.6	0.00000015	The Ultimate Ric Flair Collection (2003) (V)
Brothers in Arms: Road to Hill 30 	2005	247	7.9	0.00001122	Brothers in Arms: Road to Hill 30 (2005) (VG)
An Englishman Abroad 	1983	247	7.5	00.0001222	An Englishman Abroad (1983) (TV)
AD/BC: A Rock Opera 	2004	247	7.3	0.00001113	AD/BC: A Rock Opera (2004) (TV)
Russian Rhapsody 	1944	247	7.3	0.00002212	Russian Rhapsody (1944)
The Separation 	2003	247	7.3	0000011212	The Separation (2003)
Aventurera 	1950	247	7.2	0000011112	Aventurera (1950)
Prayanam 	2009	247	7.2	0000001006	Prayanam (2009)
Army of Two 	2008	247	7.1	0000002211	Army of Two (2008) (VG)
Declaratie de dragoste 	1985	247	7.1	00.0001114	Declaratie de dragoste (1985)
Gift Wrapped 	1952	247	7.1	0000013201	Gift Wrapped (1952)
Mlad i zdrav kao ruza 	1971	247	7.0	0000001113	Mlad i zdrav kao ruza (1971)
Resolved 	2007	247	7.0	00.0011113	Resolved (2007)
Tilai 	1990	247	7.0	0000012211	Tilai (1990)
Overcoming 	2005	247	6.8	0000012211	Overcoming (2005)
You Seng 	1993	247	6.8	0000011101	You Seng (1993)
Dak ging to lung 	1988	247	6.7	0000123100	Dak ging to lung (1988)
Les vieux de la vieille 	1960	247	6.7	0000012111	Les vieux de la vieille (1960)
Seventh Heaven 	1937	247	6.7	0000012101	Seventh Heaven (1937)
Vivre pour vivre 	1967	247	6.7	0000012101	Vivre pour vivre (1967)
Angel Cop 	1989	247	6.6	0000012101	Angel Cop (1989) (V)
Dim Sum: A Little Bit of Heart 	1985	247	6.5	0000021200	Dim Sum: A Little Bit of Heart (1985)
Tu mi turbi 	1983	247	6.5	0000013100	Tu mi turbi (1983)
Great Day in the Morning 	1956	247	6.4	.000123100	Great Day in the Morning (1956)
24 Nights 	1999	247	6.3	0000011101	24 Nights (1999)
The Diane Linkletter Story 	1970	247	6.3	0000011002	The Diane Linkletter Story (1970)
The Wiggles Movie 	1997	247	6.3	1000001003	The Wiggles Movie (1997)
I soferina 	1964	247	6.2	0000122100	I soferina (1964)
Inner Sanctum 	1948	247	6.2	0000122100	Inner Sanctum (1948)
Red Headed Stranger 	1986	247	6.2	0000112101	Red Headed Stranger (1986)
Catch Us If You Can 	1965	247	6.1	0000111101	Catch Us If You Can (1965)
Hennessy 	1975	247	6.0	0000122100	Hennessy (1975)
Sticks & Stones 	1996	247	6.0	0000010102	Sticks & Stones (1996)
The Phantom Empire 	1935	247	6.0	0000111111	The Phantom Empire (1935)
Hard Knocks: The Chris Benoit Story 	2004	246	8.5	00..001114	Hard Knocks: The Chris Benoit Story (2004) (V)
Ishchite zhenshchinu 	1982	246	7.8	0000001113	Ishchite zhenshchinu (1982) (TV)
From Mao to Mozart: Isaac Stern in China 	1981	246	7.7	0000000222	From Mao to Mozart: Isaac Stern in China (1981)
Stop! Look! and Hasten! 	1954	246	7.6	0000003101	Stop! Look! and Hasten! (1954)
Second Sight: Hide and Seek 	2000	246	7.5	000.002212	Second Sight: Hide and Seek (2000) (TV)
WWE Royal Rumble 	2005	246	7.5	0000002212	WWE Royal Rumble (2005) (TV)
The Promise: The Making of Darkness on the Edge of Town 	2010	246	7.4	0.00012211	The Promise: The Making of Darkness on the Edge of Town (2010)
Entuziazm: Simfoniya Donbassa 	1931	246	7.2	0000012211	Entuziazm: Simfoniya Donbassa (1931)
Saint 	1997	246	7.2	0000012111	Saint (1997)
November Christmas 	2010	246	7.1	0000011113	November Christmas (2010) (TV)
V leru 	1999	246	7.1	0000001212	V leru (1999)
Vedreba 	1967	246	7.1	0000000114	Vedreba (1967)
Pastime 	1990	246	6.9	0000011111	Pastime (1990)
Ceddo 	1977	246	6.8	0000012201	Ceddo (1977)
Romance in Manhattan 	1935	246	6.8	.000012200	Romance in Manhattan (1935)
The Case of the Howling Dog 	1934	246	6.8	0.00023100	The Case of the Howling Dog (1934)
The Lady Gambles 	1949	246	6.8	0000023100	The Lady Gambles (1949)
Frida, naturaleza viva 	1986	246	6.7	0000011211	Frida, naturaleza viva (1986)
Tennessee Johnson 	1942	246	6.7	0000013100	Tennessee Johnson (1942)
Bodyguard 	1948	246	6.6	0000022100	Bodyguard (1948)
